intersection_id,tollgate_id,starting_time,travel_time
A,2,9/8/16 10:32,150.11
B,1,9/8/16 10:33,135.6
A,3,9/8/16 10:33,122.25
A,2,9/8/16 10:33,143.36
A,2,9/8/16 10:33,54.43
A,2,9/8/16 10:33,158.28
B,1,9/8/16 10:33,134.34
A,3,9/8/16 10:34,61.45
A,2,9/8/16 10:34,29.69
A,2,9/8/16 10:37,113.06
A,2,9/8/16 10:38,88.81
B,3,9/8/16 10:39,90
B,1,9/8/16 10:39,91.37
A,2,9/8/16 10:40,87.81
A,3,9/8/16 10:40,77.21
C,1,9/8/16 10:40,157.1
B,3,9/8/16 10:44,106.77
A,2,9/8/16 10:45,49.14
C,1,9/8/16 10:46,142.96
B,3,9/8/16 10:47,124.71
B,1,9/8/16 10:48,78.56
A,3,9/8/16 10:48,92.89
A,2,9/8/16 10:48,80.39
B,3,9/8/16 10:48,82.41
A,3,9/8/16 10:50,109.13
A,2,9/8/16 10:51,66.41
A,3,9/8/16 10:52,99.25
C,1,9/8/16 10:52,149.18
A,2,9/8/16 10:52,60.67
C,1,9/8/16 10:53,141.17
C,1,9/8/16 10:53,156.9
A,2,9/8/16 10:53,15.45
A,2,9/8/16 10:54,76.94
B,3,9/8/16 10:54,89.48
A,2,9/8/16 10:54,131.54
A,2,9/8/16 10:57,65.24
A,2,9/8/16 10:57,67.89
A,2,9/8/16 10:58,59.53
A,3,9/8/16 10:58,113.58
A,2,9/8/16 10:58,65.64
C,1,9/8/16 10:59,214.57
A,3,9/8/16 10:59,127.67
A,2,9/8/16 10:59,64.5
A,3,9/8/16 11:02,372.2
B,3,9/8/16 11:03,76.4
B,1,9/8/16 11:03,88.64
A,3,9/8/16 11:03,103.19
A,2,9/8/16 11:03,108.74
A,3,9/8/16 11:03,143.03
B,3,9/8/16 11:03,132.98
A,2,9/8/16 11:05,199.44
A,3,9/8/16 11:05,137.55
B,3,9/8/16 11:05,74.7
A,3,9/8/16 11:05,23.37
B,3,9/8/16 11:06,178.65
B,1,9/8/16 11:06,101.8
A,2,9/8/16 11:06,113.28
C,1,9/8/16 11:07,158.28
A,3,9/8/16 11:08,136.5
A,2,9/8/16 11:08,87.87
A,3,9/8/16 11:09,93.58
A,2,9/8/16 11:10,38.15
A,2,9/8/16 11:10,46.15
A,2,9/8/16 11:10,40.47
A,2,9/8/16 11:10,57.23
A,3,9/8/16 11:10,93.73
B,3,9/8/16 11:11,95.14
B,3,9/8/16 11:11,142.05
B,3,9/8/16 11:12,118.74
A,2,9/8/16 11:12,54.66
A,3,9/8/16 11:13,258.32
B,3,9/8/16 11:15,80.64
A,2,9/8/16 11:16,83.8
A,3,9/8/16 11:17,103.5
A,2,9/8/16 11:17,115.4
B,3,9/8/16 11:17,82.82
C,1,9/8/16 11:19,147.14
A,2,9/8/16 11:20,46.55
B,1,9/8/16 11:21,119.76
A,3,9/8/16 11:22,266.86
A,2,9/8/16 11:23,51.4
B,1,9/8/16 11:24,136.49
A,2,9/8/16 11:26,48.71
A,3,9/8/16 11:26,67.32
A,2,9/8/16 11:26,88.82
B,1,9/8/16 11:27,152.64
A,3,9/8/16 11:27,26.52
A,3,9/8/16 11:28,106.04
A,2,9/8/16 11:28,59.52
A,3,9/8/16 11:29,158.96
A,2,9/8/16 11:30,35.38
B,3,9/8/16 11:30,107.64
A,2,9/8/16 11:30,47.51
B,1,9/8/16 11:33,216.78
A,2,9/8/16 11:35,70.59
A,2,9/8/16 11:35,50.15
B,1,9/8/16 11:36,134.11
B,1,9/8/16 11:37,128.6
B,1,9/8/16 11:39,102.42
A,2,9/8/16 11:39,99.58
A,2,9/8/16 11:40,52.65
A,2,9/8/16 11:40,86.82
B,3,9/8/16 11:41,87.66
B,3,9/8/16 11:41,117.72
A,2,9/8/16 11:42,46.83
A,3,9/8/16 11:44,173.46
C,1,9/8/16 11:46,169.03
A,2,9/8/16 11:47,39.7
B,3,9/8/16 11:48,110.98
A,3,9/8/16 11:49,111.51
A,2,9/8/16 11:49,71.83
A,2,9/8/16 11:52,44.17
C,1,9/8/16 11:52,136.55
A,2,9/8/16 11:55,22.01
C,3,9/8/16 11:55,117.97
C,3,9/8/16 11:55,122.8
C,1,9/8/16 11:55,99.86
B,3,9/8/16 11:55,97.05
A,3,9/8/16 11:56,173.37
B,1,9/8/16 11:56,79.61
A,2,9/8/16 11:56,73.53
A,2,9/8/16 11:59,76.72
B,1,9/8/16 11:59,135.58
B,1,9/8/16 12:00,105.9
A,2,9/8/16 12:02,118.58
B,1,9/8/16 12:02,101.8
C,3,9/8/16 12:04,149.7
B,3,9/8/16 12:06,137.14
B,3,9/8/16 12:06,177.44
A,2,9/8/16 12:07,69.38
B,1,9/8/16 12:08,101.32
B,3,9/8/16 12:08,56.29
A,3,9/8/16 12:08,79.52
A,3,9/8/16 12:11,207.65
B,3,9/8/16 12:11,37.92
B,3,9/8/16 12:11,113.83
C,1,9/8/16 12:12,206.46
C,3,9/8/16 12:13,108.72
A,3,9/8/16 12:13,103.58
B,1,9/8/16 12:14,124.57
B,1,9/8/16 12:14,124.05
B,3,9/8/16 12:14,122.67
B,3,9/8/16 12:14,107.14
B,3,9/8/16 12:16,197.31
A,3,9/8/16 12:16,95.93
A,2,9/8/16 12:18,84.66
A,3,9/8/16 12:20,101.05
B,1,9/8/16 12:20,109.26
A,3,9/8/16 12:22,105.12
B,1,9/8/16 12:23,139.15
B,1,9/8/16 12:23,123.66
B,3,9/8/16 12:23,86.11
A,2,9/8/16 12:24,93.15
A,2,9/8/16 12:26,95.67
B,1,9/8/16 12:26,165.1
A,2,9/8/16 12:27,74.51
A,3,9/8/16 12:27,96.63
A,3,9/8/16 12:27,119.05
C,3,9/8/16 12:27,208.25
A,3,9/8/16 12:28,228.16
B,1,9/8/16 12:28,122.4
A,3,9/8/16 12:29,31.48
A,3,9/8/16 12:29,125.18
B,3,9/8/16 12:29,69.5
C,1,9/8/16 12:30,127.83
C,1,9/8/16 12:31,134.33
B,1,9/8/16 12:32,111.26
C,1,9/8/16 12:32,179.13
A,2,9/8/16 12:33,69.06
C,3,9/8/16 12:33,152.63
C,1,9/8/16 12:34,226.46
A,2,9/8/16 12:34,79.6
A,2,9/8/16 12:34,108.54
B,1,9/8/16 12:35,82.26
A,3,9/8/16 12:36,117.34
A,2,9/8/16 12:38,68.05
C,1,9/8/16 12:40,192.31
A,2,9/8/16 12:40,58.33
A,2,9/8/16 12:40,50.35
B,3,9/8/16 12:40,68.52
A,2,9/8/16 12:40,45.93
B,1,9/8/16 12:41,127.55
A,2,9/8/16 12:41,58.02
A,2,9/8/16 12:41,53.35
C,3,9/8/16 12:41,138.86
C,1,9/8/16 12:41,141.46
C,3,9/8/16 12:42,207.05
B,3,9/8/16 12:42,118.35
A,3,9/8/16 12:42,84.71
B,1,9/8/16 12:43,85.8
A,3,9/8/16 12:43,114.11
A,2,9/8/16 12:45,50.21
A,2,9/8/16 12:45,79.21
B,3,9/8/16 12:45,36.36
A,3,9/8/16 12:48,96.44
B,3,9/8/16 12:48,112.16
A,2,9/8/16 12:50,44.86
C,1,9/8/16 12:51,133.7
B,3,9/8/16 12:52,115.16
B,1,9/8/16 12:52,76.99
A,2,9/8/16 12:52,58.42
A,2,9/8/16 12:52,50
C,1,9/8/16 12:54,224.27
A,2,9/8/16 12:54,55.46
B,3,9/8/16 12:54,89.33
B,3,9/8/16 12:54,94.27
C,1,9/8/16 12:57,228.93
A,2,9/8/16 12:57,38.81
B,3,9/8/16 12:57,82.2
B,3,9/8/16 12:58,124.18
B,3,9/8/16 12:58,168.65
A,3,9/8/16 12:58,132.87
A,3,9/8/16 12:59,97.1
B,1,9/8/16 12:59,135.62
A,2,9/8/16 12:59,125.28
A,3,9/8/16 12:59,109.94
A,2,9/8/16 12:59,79.09
B,3,9/8/16 13:00,104.91
B,3,9/8/16 13:00,108.88
A,2,9/8/16 13:01,38.95
B,1,9/8/16 13:01,127.89
A,3,9/8/16 13:01,89.01
A,2,9/8/16 13:02,47.82
A,2,9/8/16 13:02,53.66
A,2,9/8/16 13:04,41.14
A,3,9/8/16 13:04,77.51
C,1,9/8/16 13:05,164.91
B,3,9/8/16 13:06,138.29
A,2,9/8/16 13:06,51.06
C,3,9/8/16 13:07,178.04
C,3,9/8/16 13:08,183.28
A,2,9/8/16 13:08,42
A,2,9/8/16 13:09,47.47
A,3,9/8/16 13:09,306.81
B,1,9/8/16 13:09,79.14
A,3,9/8/16 13:09,135.96
C,1,9/8/16 13:11,117.17
A,2,9/8/16 13:11,50.9
B,3,9/8/16 13:12,77.57
B,3,9/8/16 13:12,72.44
A,3,9/8/16 13:12,83.51
A,2,9/8/16 13:13,38.78
B,1,9/8/16 13:14,86.71
B,3,9/8/16 13:15,64.58
A,2,9/8/16 13:15,56.03
B,1,9/8/16 13:15,152.96
C,3,9/8/16 13:16,112.79
A,2,9/8/16 13:18,41.69
B,1,9/8/16 13:18,147.2
A,3,9/8/16 13:18,123
B,1,9/8/16 13:18,132.55
B,1,9/8/16 13:18,117.62
B,1,9/8/16 13:18,117.21
A,3,9/8/16 13:19,148.64
B,3,9/8/16 13:20,111.44
A,2,9/8/16 13:20,39
B,3,9/8/16 13:21,105.83
A,2,9/8/16 13:21,42.07
B,3,9/8/16 13:21,133.03
A,2,9/8/16 13:22,56.08
A,3,9/8/16 13:23,105.81
A,2,9/8/16 13:24,87.9
A,3,9/8/16 13:24,68.93
B,3,9/8/16 13:27,142.43
B,1,9/8/16 13:27,155.98
B,1,9/8/16 13:27,127.64
B,3,9/8/16 13:27,111.46
A,2,9/8/16 13:28,59.55
C,3,9/8/16 13:29,173.18
A,2,9/8/16 13:29,39.77
B,3,9/8/16 13:29,79.81
A,2,9/8/16 13:29,69.72
B,3,9/8/16 13:30,77.65
B,3,9/8/16 13:30,116.26
A,3,9/8/16 13:32,65.74
A,3,9/8/16 13:32,93.3
A,3,9/8/16 13:33,161.84
A,3,9/8/16 13:34,102.61
C,1,9/8/16 13:34,96.28
A,3,9/8/16 13:34,173.9
C,3,9/8/16 13:34,168.54
C,1,9/8/16 13:35,223.43
A,3,9/8/16 13:37,112.37
C,1,9/8/16 13:37,142.91
C,1,9/8/16 13:37,144.76
B,1,9/8/16 13:38,103.74
B,3,9/8/16 13:39,76.16
B,3,9/8/16 13:39,98.52
A,3,9/8/16 13:39,115.19
A,3,9/8/16 13:39,105.1
C,1,9/8/16 13:40,172.68
B,3,9/8/16 13:41,82.84
C,3,9/8/16 13:42,178.01
C,3,9/8/16 13:42,147.03
A,3,9/8/16 13:44,128.42
B,1,9/8/16 13:45,160.3
A,2,9/8/16 13:46,77.14
B,1,9/8/16 13:47,100.57
A,2,9/8/16 13:47,116.66
B,1,9/8/16 13:47,137.68
A,2,9/8/16 13:48,28.9
A,2,9/8/16 13:48,49.06
A,2,9/8/16 13:48,63.5
A,3,9/8/16 13:49,81.95
A,2,9/8/16 13:49,59.27
A,2,9/8/16 13:49,75.72
A,2,9/8/16 13:50,43.64
B,3,9/8/16 13:50,92.41
A,3,9/8/16 13:50,73.23
A,2,9/8/16 13:50,142.03
A,3,9/8/16 13:51,78.36
C,1,9/8/16 13:52,186.02
B,3,9/8/16 13:53,105.08
A,2,9/8/16 13:53,45.53
B,3,9/8/16 13:53,110.5
A,3,9/8/16 13:53,156.11
A,2,9/8/16 13:55,41.14
A,2,9/8/16 13:55,81.72
A,2,9/8/16 13:55,73.72
A,2,9/8/16 13:56,103.56
B,3,9/8/16 13:56,88.97
C,1,9/8/16 13:57,175.71
B,3,9/8/16 13:58,130.09
B,3,9/8/16 13:58,101.44
B,3,9/8/16 13:58,134.06
B,1,9/8/16 13:59,114.08
C,1,9/8/16 14:00,172.07
A,2,9/8/16 14:00,44
B,3,9/8/16 14:01,88.08
B,3,9/8/16 14:01,73.3
B,1,9/8/16 14:01,155.43
B,3,9/8/16 14:02,158.04
B,1,9/8/16 14:02,151.97
A,2,9/8/16 14:02,39.44
A,2,9/8/16 14:02,55.95
A,3,9/8/16 14:03,120.41
C,1,9/8/16 14:04,242.25
A,3,9/8/16 14:04,84
C,3,9/8/16 14:04,197.51
B,3,9/8/16 14:05,145.88
A,2,9/8/16 14:05,127.16
A,2,9/8/16 14:05,68.04
A,2,9/8/16 14:06,102.15
A,2,9/8/16 14:06,104.88
A,2,9/8/16 14:06,97.76
B,1,9/8/16 14:07,89.51
A,2,9/8/16 14:07,119.75
A,2,9/8/16 14:07,124.95
B,3,9/8/16 14:07,106.22
B,1,9/8/16 14:07,115.71
A,3,9/8/16 14:09,101.7
A,2,9/8/16 14:09,76.2
A,3,9/8/16 14:10,93.64
A,3,9/8/16 14:10,86.21
C,3,9/8/16 14:12,146
B,1,9/8/16 14:13,167.54
B,3,9/8/16 14:13,183.12
A,3,9/8/16 14:14,92.24
B,1,9/8/16 14:16,126.95
A,3,9/8/16 14:16,87.84
A,2,9/8/16 14:16,38.64
A,2,9/8/16 14:16,40.46
B,3,9/8/16 14:18,198.51
B,3,9/8/16 14:18,125.35
B,1,9/8/16 14:18,110.62
B,1,9/8/16 14:18,156.91
A,2,9/8/16 14:18,63.68
B,3,9/8/16 14:18,169.05
A,3,9/8/16 14:19,121.53
A,3,9/8/16 14:19,137.47
A,2,9/8/16 14:20,122.2
A,2,9/8/16 14:20,31.6
A,2,9/8/16 14:21,64.71
C,1,9/8/16 14:22,244.72
B,3,9/8/16 14:23,117.34
A,2,9/8/16 14:23,39.04
B,3,9/8/16 14:23,98.88
A,2,9/8/16 14:24,181.6
C,1,9/8/16 14:25,172.94
A,3,9/8/16 14:26,74.77
B,1,9/8/16 14:26,112.34
B,1,9/8/16 14:27,96.06
B,1,9/8/16 14:27,111.02
B,1,9/8/16 14:28,128.19
B,3,9/8/16 14:29,101.3
A,2,9/8/16 14:30,53.95
A,2,9/8/16 14:30,40.91
C,1,9/8/16 14:31,183.29
C,3,9/8/16 14:31,155.17
A,2,9/8/16 14:32,119.45
B,3,9/8/16 14:32,62.92
A,3,9/8/16 14:32,85.51
A,3,9/8/16 14:32,104.22
A,2,9/8/16 14:33,64.66
A,2,9/8/16 14:33,55.74
A,2,9/8/16 14:34,63.61
A,3,9/8/16 14:34,122.27
B,3,9/8/16 14:35,139.33
C,1,9/8/16 14:35,176.15
A,3,9/8/16 14:35,104.81
A,3,9/8/16 14:35,98.64
A,3,9/8/16 14:35,75.99
B,3,9/8/16 14:35,169.73
A,3,9/8/16 14:35,118.64
B,3,9/8/16 14:38,88.18
A,2,9/8/16 14:40,77.4
B,3,9/8/16 14:40,85.76
C,1,9/8/16 14:40,136.2
C,1,9/8/16 14:41,178.26
C,3,9/8/16 14:42,328.64
B,1,9/8/16 14:42,172.89
B,1,9/8/16 14:42,167.88
A,3,9/8/16 14:42,88.93
A,2,9/8/16 14:43,37.2
C,1,9/8/16 14:43,213.37
A,3,9/8/16 14:44,106.4
A,2,9/8/16 14:45,57.07
A,2,9/8/16 14:46,416.26
A,2,9/8/16 14:47,55.35
A,3,9/8/16 14:47,98.26
B,1,9/8/16 14:48,104.69
A,3,9/8/16 14:49,187.87
A,3,9/8/16 14:49,122.18
B,3,9/8/16 14:51,97.72
B,1,9/8/16 14:51,169.17
A,2,9/8/16 14:52,22.89
C,1,9/8/16 14:52,125.45
C,1,9/8/16 14:52,128.04
A,3,9/8/16 14:53,122.26
A,2,9/8/16 14:53,59.03
C,1,9/8/16 14:56,223.53
C,3,9/8/16 14:56,213.87
B,3,9/8/16 14:57,117.04
A,3,9/8/16 14:57,113.71
B,1,9/8/16 14:57,109.73
B,3,9/8/16 14:57,65.5
A,3,9/8/16 14:58,68.07
B,1,9/8/16 14:59,128.07
A,2,9/8/16 15:00,73.07
A,3,9/8/16 15:00,104.82
A,2,9/8/16 15:01,114.77
B,3,9/8/16 15:02,112.35
C,1,9/8/16 15:04,170.25
A,2,9/8/16 15:05,20.99
B,3,9/8/16 15:05,65
B,1,9/8/16 15:06,154.39
B,3,9/8/16 15:08,88.37
B,1,9/8/16 15:08,76.78
A,2,9/8/16 15:09,62.39
A,2,9/8/16 15:11,74.43
A,2,9/8/16 15:12,90.16
A,2,9/8/16 15:12,73.46
C,3,9/8/16 15:14,221
B,3,9/8/16 15:14,110.15
A,2,9/8/16 15:15,50.6
A,2,9/8/16 15:15,55.93
A,2,9/8/16 15:15,85.44
C,1,9/8/16 15:16,156.22
C,1,9/8/16 15:17,209.8
A,2,9/8/16 15:18,50.22
B,3,9/8/16 15:18,124.24
A,2,9/8/16 15:19,40.09
B,3,9/8/16 15:21,90.12
A,2,9/8/16 15:21,47.53
A,2,9/8/16 15:22,107.52
A,2,9/8/16 15:22,66.08
A,3,9/8/16 15:22,118.83
A,2,9/8/16 15:22,94.28
A,2,9/8/16 15:23,105.27
A,2,9/8/16 15:23,74.65
B,3,9/8/16 15:23,127.36
B,3,9/8/16 15:24,125.87
A,3,9/8/16 15:24,139.52
B,3,9/8/16 15:24,67.86
A,3,9/8/16 15:24,104.31
A,2,9/8/16 15:24,115.75
A,3,9/8/16 15:24,116.02
A,2,9/8/16 15:26,89.11
B,1,9/8/16 15:26,105.4
B,1,9/8/16 15:26,101.34
B,3,9/8/16 15:26,82.42
A,2,9/8/16 15:27,133.96
B,1,9/8/16 15:27,101.85
B,1,9/8/16 15:27,133.87
A,2,9/8/16 15:29,73.6
A,2,9/8/16 15:29,61.46
A,2,9/8/16 15:29,102.72
B,3,9/8/16 15:29,100.96
B,1,9/8/16 15:29,130.78
B,1,9/8/16 15:29,113.01
A,2,9/8/16 15:30,83.04
B,3,9/8/16 15:30,157.9
A,2,9/8/16 15:32,55.79
A,2,9/8/16 15:32,122.87
B,1,9/8/16 15:32,136.48
B,3,9/8/16 15:32,50.87
B,3,9/8/16 15:32,149.31
B,3,9/8/16 15:33,141.73
B,1,9/8/16 15:33,181.13
A,2,9/8/16 15:33,266.57
A,2,9/8/16 15:33,110.72
A,2,9/8/16 15:34,117.3
B,1,9/8/16 15:34,210.94
B,1,9/8/16 15:36,127.12
C,3,9/8/16 15:37,198.71
A,2,9/8/16 15:37,100.8
A,2,9/8/16 15:38,101.62
B,1,9/8/16 15:38,104.13
C,1,9/8/16 15:40,163.29
B,3,9/8/16 15:42,105.4
C,1,9/8/16 15:43,114.18
C,1,9/8/16 15:43,165.04
A,2,9/8/16 15:44,63.79
B,3,9/8/16 15:44,134.53
A,2,9/8/16 15:46,36.3
A,2,9/8/16 15:47,40.23
A,2,9/8/16 15:47,110.95
A,2,9/8/16 15:47,92.14
A,2,9/8/16 15:48,69.6
A,2,9/8/16 15:48,72.51
C,3,9/8/16 15:50,201.62
B,1,9/8/16 15:50,109.81
B,3,9/8/16 15:51,69.44
A,2,9/8/16 15:52,56.89
B,3,9/8/16 15:54,135
A,2,9/8/16 15:54,33.92
A,2,9/8/16 15:55,118.77
B,1,9/8/16 15:55,340.15
B,3,9/8/16 15:56,107.38
A,3,9/8/16 15:57,168.69
A,2,9/8/16 15:58,91.65
C,3,9/8/16 15:59,163.49
A,2,9/8/16 15:59,58.36
B,1,9/8/16 15:59,90.2
B,1,9/8/16 16:00,136.32
A,2,9/8/16 16:00,69.2
A,2,9/8/16 16:01,72.69
A,3,9/8/16 16:01,75.03
B,1,9/8/16 16:02,121.15
A,3,9/8/16 16:05,173.38
A,2,9/8/16 16:05,84.83
C,3,9/8/16 16:05,242.21
B,3,9/8/16 16:05,165.17
B,1,9/8/16 16:05,93.19
A,2,9/8/16 16:06,73.77
A,2,9/8/16 16:07,23.44
A,3,9/8/16 16:07,68.58
C,1,9/8/16 16:07,152.98
B,1,9/8/16 16:08,95.31
B,3,9/8/16 16:08,48.27
B,3,9/8/16 16:08,148.89
B,3,9/8/16 16:09,179.2
A,2,9/8/16 16:09,37.66
A,3,9/8/16 16:10,104.63
A,3,9/8/16 16:10,108.72
A,2,9/8/16 16:12,95.05
A,2,9/8/16 16:12,103.71
A,2,9/8/16 16:15,64.54
A,2,9/8/16 16:15,67.54
C,1,9/8/16 16:16,188.43
B,3,9/8/16 16:20,95.49
A,2,9/8/16 16:22,65.81
A,2,9/8/16 16:22,89.91
B,3,9/8/16 16:24,82.34
A,2,9/8/16 16:24,114.87
A,2,9/8/16 16:26,29.77
B,3,9/8/16 16:26,130.69
C,1,9/8/16 16:28,139.06
A,2,9/8/16 16:28,150.19
A,2,9/8/16 16:28,149.91
A,2,9/8/16 16:28,163.42
A,3,9/8/16 16:28,95.22
A,3,9/8/16 16:29,134.32
A,2,9/8/16 16:29,82.49
C,3,9/8/16 16:30,168.48
A,2,9/8/16 16:30,89.82
A,3,9/8/16 16:32,40.23
A,2,9/8/16 16:33,73.84
A,3,9/8/16 16:33,88.65
C,1,9/8/16 16:34,180.09
B,1,9/8/16 16:36,118.83
A,2,9/8/16 16:36,103.62
A,2,9/8/16 16:36,91.65
A,2,9/8/16 16:41,54.41
B,3,9/8/16 16:41,36.64
A,2,9/8/16 16:43,21.52
A,2,9/8/16 16:44,42.06
A,3,9/8/16 16:45,114.17
A,2,9/8/16 16:45,316.37
A,3,9/8/16 16:46,96.4
A,2,9/8/16 16:47,78.75
A,3,9/8/16 16:49,140.99
A,3,9/8/16 16:49,121.02
A,2,9/8/16 16:49,197.99
A,3,9/8/16 16:51,77.93
A,3,9/8/16 16:54,139.29
B,3,9/8/16 16:56,136.17
A,3,9/8/16 16:57,120.48
C,1,9/8/16 16:58,165.2
A,2,9/8/16 16:59,106.92
C,1,9/8/16 16:59,250.53
A,2,9/8/16 16:59,175.94
B,3,9/8/16 16:59,122.48
A,3,9/8/16 17:01,108.57
B,3,9/8/16 17:02,133.36
A,2,9/8/16 17:02,139.37
B,1,9/8/16 17:06,118.58
C,1,9/8/16 17:07,117.42
A,2,9/8/16 17:07,84.36
A,2,9/8/16 17:07,52.23
C,3,9/8/16 17:08,207.96
B,3,9/8/16 17:08,36.39
A,2,9/8/16 17:12,64.07
B,1,9/8/16 17:15,109.03
A,3,9/8/16 17:20,139.74
A,2,9/8/16 17:22,227.23
C,1,9/8/16 17:22,157.59
A,2,9/8/16 17:23,22.03
A,3,9/8/16 17:23,33.51
B,1,9/8/16 17:23,109.35
A,2,9/8/16 17:24,145.78
A,3,9/8/16 17:25,99.29
A,3,9/8/16 17:25,117.61
B,1,9/8/16 17:25,129.22
B,3,9/8/16 17:26,82.46
A,2,9/8/16 17:27,54.63
A,2,9/8/16 17:28,62.06
B,3,9/8/16 17:29,91.55
B,1,9/8/16 17:29,398.13
B,3,9/8/16 17:30,51.23
C,3,9/8/16 17:32,154.87
C,3,9/8/16 17:32,133.45
A,3,9/8/16 17:32,86.33
B,3,9/8/16 17:33,124.82
B,1,9/8/16 17:35,133.3
B,3,9/8/16 17:35,114.19
B,3,9/8/16 17:36,127.51
B,1,9/8/16 17:38,137.08
A,3,9/8/16 17:38,23.59
C,1,9/8/16 17:40,268.13
A,2,9/8/16 17:40,42.77
A,3,9/8/16 17:41,94.21
A,2,9/8/16 17:43,53.12
B,3,9/8/16 17:44,71.41
B,3,9/8/16 17:44,53.15
A,3,9/8/16 17:46,80.07
A,2,9/8/16 17:46,86.6
A,2,9/8/16 17:46,87.92
A,2,9/8/16 17:46,114.48
A,3,9/8/16 17:48,63.26
A,3,9/8/16 17:49,135.03
A,3,9/8/16 17:49,75.33
A,3,9/8/16 17:49,121.88
A,2,9/8/16 17:50,83.93
A,2,9/8/16 17:50,64.04
A,3,9/8/16 17:54,104.85
C,1,9/8/16 17:55,123.63
A,3,9/8/16 17:57,130.7
B,3,9/8/16 17:57,100
A,2,9/8/16 17:58,49.88
A,2,9/8/16 17:58,176.78
A,3,9/8/16 18:01,67.5
A,2,9/8/16 18:02,47.88
B,1,9/8/16 18:03,453.24
A,2,9/8/16 18:04,57.95
C,1,9/8/16 18:04,163.18
C,1,9/8/16 18:04,162.36
A,3,9/8/16 18:04,112.96
B,3,9/8/16 18:06,339.81
A,3,9/8/16 18:07,89.8
C,3,9/8/16 18:08,234.87
B,3,9/8/16 18:08,77.57
A,2,9/8/16 18:09,62.25
A,2,9/8/16 18:10,137.59
B,3,9/8/16 18:11,149.93
A,2,9/8/16 18:11,90.16
B,3,9/8/16 18:11,111.89
B,3,9/8/16 18:14,91.77
B,3,9/8/16 18:17,93.4
A,3,9/8/16 18:19,69.85
B,1,9/8/16 18:20,168.03
B,3,9/8/16 18:22,214.71
A,2,9/8/16 18:22,92.06
A,3,9/8/16 18:23,141.51
C,3,9/8/16 18:24,156.32
A,3,9/8/16 18:24,31.34
B,3,9/8/16 18:26,82.78
A,2,9/8/16 18:28,37.55
A,3,9/8/16 18:30,102.2
A,3,9/8/16 18:30,150.88
B,3,9/8/16 18:32,129.28
C,1,9/8/16 18:34,282.77
A,3,9/8/16 18:36,116.21
A,2,9/8/16 18:37,50.83
B,3,9/8/16 18:41,106.74
C,1,9/8/16 18:41,297.28
A,3,9/8/16 18:44,37.21
A,2,9/8/16 18:45,81.47
A,3,9/8/16 18:48,85.27
B,1,9/8/16 18:49,295.39
C,1,9/8/16 18:53,269.92
A,2,9/8/16 18:56,88.17
A,3,9/8/16 18:59,115.26
B,3,9/8/16 19:02,83.82
A,2,9/8/16 19:06,80.33
B,3,9/8/16 19:09,104.57
A,2,9/8/16 19:09,100.51
A,2,9/8/16 19:09,107.75
B,3,9/8/16 19:11,91.04
A,2,9/8/16 19:14,30.91
A,3,9/8/16 19:17,111.45
B,3,9/8/16 19:17,50.43
A,2,9/8/16 19:20,46.58
A,3,9/8/16 19:20,118.65
A,3,9/8/16 19:20,144.09
B,1,9/8/16 19:21,268.85
B,1,9/8/16 19:21,134.24
A,3,9/8/16 19:22,100.35
A,3,9/8/16 19:24,27.29
B,3,9/8/16 19:24,76.44
A,2,9/8/16 19:27,57.82
B,3,9/8/16 19:29,66.87
B,3,9/8/16 19:29,48.55
A,3,9/8/16 19:30,82.49
A,3,9/8/16 19:30,81.57
B,3,9/8/16 19:32,67.13
B,3,9/8/16 19:32,129.08
A,2,9/8/16 19:32,37.85
A,2,9/8/16 19:35,100.04
B,3,9/8/16 19:35,116.24
B,1,9/8/16 19:36,98.82
A,2,9/8/16 19:45,33.6
A,3,9/8/16 19:46,154.35
A,2,9/8/16 19:46,80.25
A,2,9/8/16 19:46,45.06
C,1,9/8/16 19:49,201.32
A,2,9/8/16 19:50,47.34
A,2,9/8/16 19:51,47.68
A,2,9/8/16 19:51,66.63
A,2,9/8/16 19:52,20.22
B,3,9/8/16 19:52,107.94
A,2,9/8/16 19:53,36.71
A,3,9/8/16 19:53,121.94
A,3,9/8/16 19:57,22.18
C,1,9/8/16 19:58,155.28
C,3,9/8/16 19:58,152.43
A,3,9/8/16 19:59,105.37
B,3,9/8/16 19:59,102.7
A,3,9/8/16 20:04,110.85
B,3,9/8/16 20:06,118.59
A,2,9/8/16 20:06,51.48
A,2,9/8/16 20:06,52.57
B,1,9/8/16 20:07,107.79
C,1,9/8/16 20:08,268.14
B,3,9/8/16 20:08,65.63
B,1,9/8/16 20:11,113.31
A,2,9/8/16 20:12,38.79
B,3,9/8/16 20:14,116.23
A,2,9/8/16 20:15,165.27
A,2,9/8/16 20:15,112.82
C,3,9/8/16 20:15,130.31
A,3,9/8/16 20:15,137.84
C,1,9/8/16 20:17,207.27
A,3,9/8/16 20:18,99.57
B,3,9/8/16 20:20,124.85
A,2,9/8/16 20:20,87.04
A,3,9/8/16 20:21,126.04
A,2,9/8/16 20:21,67.56
A,2,9/8/16 20:22,65.05
C,1,9/8/16 20:37,149.4
A,3,9/8/16 20:38,79.89
B,3,9/8/16 20:38,88.41
A,3,9/8/16 20:39,93.18
A,2,9/8/16 20:39,214.87
A,3,9/8/16 20:39,82.87
A,3,9/8/16 20:39,27.95
A,2,9/8/16 20:40,179.22
